0.19319605827331543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8522834777832031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.581451654434204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.278982639312744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.013841152191162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6905436515808105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.372601747512817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.035912990570068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.706455707550049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.400890350341797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.063007116317749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.761455297470093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.436078548431396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.130578994750977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.830233812332153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.489773035049438,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.148458242416382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.856789588928223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.562670707702637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.300096988677979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.9839768409729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.647119045257568,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.342124938964844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.04552674293518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.756847620010376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.475446224212646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
